panchayat_id,panchayat_name,village_name,block_name,district_name,centroid_lat,centroid_lon,dist_to_coast_km,dist_to_water_km,historical_rain_bias,elevation_mean,elevation_std,elevation_min,elevation_max,slope_mean,aspect_mean,lulc_tree_pct,lulc_shrub_pct,lulc_grass_pct,lulc_crop_pct,lulc_urban_pct,lulc_water_pct,lulc_bare_pct,block_rain_mean,block_temp_max,block_temp_min,layer_b_deviation,layer_c_residual,downscaled_rain_pred,rain_ci_lower_80,rain_ci_upper_80,rain_ci_lower_95,rain_ci_upper_95,uncertainty_std,confidence_level,dominant_factor,forecast_source,forecast_status,forecast_issued_date,forecast_valid_date,forecast_source_url,observed_24h_mm,observed_24h_date,observed_24h_status,downscaled_tmax_pred,downscaled_tmin_pred,downscaled_rh_pred
MH_PUNE_555709,Kude Kh,Kude Kh,Khed,Pune,18.96486,73.6893,91.72,51.23,1.0,751.7,60.1,661.6,841.9,14.0,206.5,10.0,12.0,6.0,64.0,5.0,3.0,0.0,20.0,29.5,21.0,3.16,0.08031141198767633,22.86,18.93,26.81,15.11,28.27,3.55,MODERATE,Orographic Sahyadri Elevation Gradient,Manual demo override,MANUAL_OVERRIDE,,2026-09-09,,,,NOT_REQUESTED,28.2,19.7,69.1
MH_PUNE_555685,Kahu,Kahu,Khed,Pune,18.96283,73.78547,101.79,48.61,-1.5,648.0,51.8,570.3,725.7,3.0,210.1,10.0,12.0,6.0,64.0,5.0,3.0,0.0,20.0,29.5,21.0,0.73,-0.2839765734770274,19.89,15.82,23.67,12.2,26.85,3.75,MODERATE,Orographic Sahyadri Elevation Gradient,Manual demo override,MANUAL_OVERRIDE,,2026-09-09,,,,NOT_REQUESTED,28.8,20.3,68.0
MH_PUNE_555759,Kadus,Kadus,Khed,Pune,18.89315,73.83089,105.01,40.43,-2.4,624.2,49.9,549.3,699.0,3.0,211.7,10.0,12.0,6.0,64.0,5.0,3.0,0.0,20.0,29.5,21.0,0.73,-0.8156846821302532,19.36,15.65,23.45,11.93,26.46,3.69,MODERATE,Orographic Sahyadri Elevation Gradient,Manual demo override,MANUAL_OVERRIDE,,2026-09-09,,,,NOT_REQUESTED,29.0,20.5,67.7
MH_PUNE_555735,Tekavadi,Tekavadi,Khed,Pune,18.90376,73.66757,88.94,45.79,3.1,712.5,57.0,627.0,798.0,14.0,205.7,10.0,12.0,6.0,64.0,5.0,3.0,0.0,20.0,29.5,21.0,3.44,0.4591622098538237,23.4,19.54,26.72,15.17,30.44,3.65,MODERATE,Orographic Sahyadri Elevation Gradient,Manual demo override,MANUAL_OVERRIDE,,2026-09-09,,,,NOT_REQUESTED,28.5,20.0,69.4
MH_PUNE_555707,Parsul,Parsul,Khed,Pune,18.97836,73.63505,86.16,54.75,6.2,737.4,59.0,648.9,825.9,14.0,204.5,10.0,12.0,6.0,64.0,5.0,3.0,0.0,20.0,29.5,21.0,3.16,0.04479517748749928,22.55,18.51,26.15,15.05,29.41,3.62,MODERATE,Orographic Sahyadri Elevation Gradient,Manual demo override,MANUAL_OVERRIDE,,2026-09-09,,,,NOT_REQUESTED,28.3,19.8,69.0
MH_PUNE_555775,Kanhewadi Bk,Kanhewadi Bk,Khed,Pune,18.9686,73.84498,108.07,48.77,-2.6,839.6,67.2,738.8,940.4,3.0,212.3,10.0,12.0,6.0,64.0,5.0,3.0,0.0,20.0,29.5,21.0,0.73,-0.5894771075588445,19.67,15.5,23.67,11.94,26.53,3.76,MODERATE,Orographic Sahyadri Elevation Gradient,Manual demo override,MANUAL_OVERRIDE,,2026-09-09,,,,NOT_REQUESTED,27.5,19.0,67.9
MH_PUNE_555696,Wanjale,Wanjale,Khed,Pune,19.03736,73.66537,90.2,59.67,3.3,693.0,55.4,609.9,776.1,14.0,205.6,10.0,12.0,6.0,64.0,5.0,3.0,0.0,20.0,29.5,21.0,3.52,-0.17260978439290064,23.09,19.19,27.26,15.48,30.01,3.78,MODERATE,Orographic Sahyadri Elevation Gradient,Manual demo override,MANUAL_OVERRIDE,,2026-09-09,,,,NOT_REQUESTED,28.6,20.1,69.2
MH_PUNE_555713,Devoshi,Devoshi,Khed,Pune,18.96702,73.72453,95.43,50.36,-0.4,677.5,54.2,596.2,758.8,3.0,207.8,10.0,12.0,6.0,64.0,5.0,3.0,0.0,20.0,29.5,21.0,0.73,-0.021907657799550062,20.25,16.04,24.69,12.5,27.07,3.84,MODERATE,Orographic Sahyadri Elevation Gradient,Manual demo override,MANUAL_OVERRIDE,,2026-09-09,,,,NOT_REQUESTED,28.6,20.1,68.1
MH_PUNE_555712,Yeniye Kh,Yeniye Kh,Khed,Pune,18.97559,73.71118,94.11,51.66,-0.2,758.6,60.7,667.5,849.6,3.0,207.3,10.0,12.0,6.0,64.0,5.0,3.0,0.0,20.0,29.5,21.0,2.77,-0.002145338024088339,22.04,18.48,26.05,14.39,28.72,3.77,MODERATE,Orographic Sahyadri Elevation Gradient,Manual demo override,MANUAL_OVERRIDE,,2026-09-09,,,,NOT_REQUESTED,28.1,19.6,68.8
MH_PUNE_555686,Koyali Tarf Wada,Koyali Tarf Wada,Khed,Pune,18.96921,73.7685,100.06,49.59,-1.2,648.0,51.8,570.3,725.7,3.0,209.4,10.0,12.0,6.0,64.0,5.0,3.0,0.0,20.0,29.5,21.0,0.73,-0.19735597944150718,19.98,16.44,23.62,11.46,26.35,3.82,MODERATE,Orographic Sahyadri Elevation Gradient,Manual demo override,MANUAL_OVERRIDE,,2026-09-09,,,,NOT_REQUESTED,28.8,20.3,68.0
MH_PUNE_555724,Avandhe,Avandhe,Khed,Pune,18.95781,73.64315,86.82,52.32,5.4,954.3,76.3,839.8,1068.7,14.0,204.8,10.0,12.0,6.0,64.0,5.0,3.0,0.0,20.0,29.5,21.0,1.98,0.18994411601172312,21.41,16.95,25.13,13.4,28.32,3.8,MODERATE,Orographic Sahyadri Elevation Gradient,Manual demo override,MANUAL_OVERRIDE,,2026-09-09,,,,NOT_REQUESTED,26.8,18.3,68.6
MH_PUNE_555773,Bibi,Bibi,Khed,Pune,18.96624,73.80332,103.69,48.76,-1.9,650.9,52.1,572.8,729.1,3.0,210.7,10.0,12.0,6.0,64.0,5.0,3.0,0.0,20.0,29.5,21.0,0.73,-0.3714371001693698,19.92,15.77,23.62,11.96,27.43,3.74,MODERATE,Orographic Sahyadri Elevation Gradient,Manual demo override,MANUAL_OVERRIDE,,2026-09-09,,,,NOT_REQUESTED,28.8,20.3,68.0
MH_PUNE_555776,Mohakal,Mohakal,Khed,Pune,18.9518,73.83863,107.3,46.92,-2.5,673.2,53.9,592.3,754.0,3.0,212.0,10.0,12.0,6.0,64.0,5.0,3.0,0.0,20.0,29.5,21.0,0.73,-0.6058225234285686,19.67,15.85,22.96,12.29,26.22,3.49,MODERATE,Orographic Sahyadri Elevation Gradient,Manual demo override,MANUAL_OVERRIDE,,2026-09-09,,,,NOT_REQUESTED,28.7,20.2,67.9
MH_PUNE_555732,Waghu,Waghu,Khed,Pune,18.9156,73.65205,87.54,47.68,4.6,757.1,60.6,666.2,848.0,14.0,205.1,10.0,12.0,6.0,64.0,5.0,3.0,0.0,20.0,29.5,21.0,3.0,0.4786525460934973,23.05,18.89,26.57,15.29,29.38,3.68,MODERATE,Orographic Sahyadri Elevation Gradient,Manual demo override,MANUAL_OVERRIDE,,2026-09-09,,,,NOT_REQUESTED,28.2,19.7,69.2
MH_PUNE_555715,Avadar,Avadar,Khed,Pune,18.94601,73.70341,93.06,48.77,-0.1,802.1,64.2,705.8,898.4,3.0,207.0,10.0,12.0,6.0,64.0,5.0,3.0,0.0,20.0,29.5,21.0,2.61,0.1019325903966668,22.22,17.91,26.32,14.55,28.78,3.79,MODERATE,Orographic Sahyadri Elevation Gradient,Manual demo override,MANUAL_OVERRIDE,,2026-09-09,,,,NOT_REQUESTED,27.8,19.3,68.9
MH_PUNE_555754,Vetale,Vetale,Khed,Pune,18.94426,73.80129,103.34,46.35,-1.8,623.5,49.9,548.6,698.3,3.0,210.6,10.0,12.0,6.0,64.0,5.0,3.0,0.0,20.0,29.5,21.0,0.73,-0.4052141263627309,19.77,15.61,23.66,12.18,26.63,3.79,MODERATE,Orographic Sahyadri Elevation Gradient,Manual demo override,MANUAL_OVERRIDE,,2026-09-09,,,,NOT_REQUESTED,29.0,20.5,67.9
MH_PUNE_555714,Wajavane,Wajavane,Khed,Pune,18.952,73.73344,96.25,48.5,-0.6,816.4,65.3,718.4,914.3,3.0,208.1,10.0,12.0,6.0,64.0,5.0,3.0,0.0,20.0,29.5,21.0,0.73,-0.03491557493387787,20.16,16.46,23.74,11.39,27.2,3.97,MODERATE,Orographic Sahyadri Elevation Gradient,Manual demo override,MANUAL_OVERRIDE,,2026-09-09,,,,NOT_REQUESTED,27.7,19.2,68.1
MH_PUNE_555752,Washere,Washere,Khed,Pune,18.93849,73.74691,97.59,46.7,-0.8,728.4,58.3,640.9,815.8,3.0,208.6,10.0,12.0,6.0,64.0,5.0,3.0,0.0,20.0,29.5,21.0,0.73,-0.0949970869110669,20.17,16.22,24.22,12.13,26.96,3.86,MODERATE,Orographic Sahyadri Elevation Gradient,Manual demo override,MANUAL_OVERRIDE,,2026-09-09,,,,NOT_REQUESTED,28.3,19.8,68.1
MH_PUNE_555753,Saburdi,Saburdi,Khed,Pune,18.9403,73.77795,100.86,46.25,-1.4,679.6,54.4,598.0,761.2,3.0,209.8,10.0,12.0,6.0,64.0,5.0,3.0,0.0,20.0,29.5,21.0,0.73,-0.2729821955878011,19.9,16.02,23.55,11.61,26.89,3.79,MODERATE,Orographic Sahyadri Elevation Gradient,Manual demo override,MANUAL_OVERRIDE,,2026-09-09,,,,NOT_REQUESTED,28.6,20.1,68.0
MH_PUNE_555734,Koliye,Koliye,Khed,Pune,18.88619,73.65623,87.19,44.55,4.2,670.0,53.6,589.6,750.4,14.0,205.3,10.0,12.0,6.0,64.0,5.0,3.0,0.0,20.0,29.5,21.0,3.36,0.6474853949448385,23.37,19.9,27.03,15.08,30.62,3.83,MODERATE,Orographic Sahyadri Elevation Gradient,Manual demo override,MANUAL_OVERRIDE,,2026-09-09,,,,NOT_REQUESTED,28.8,20.3,69.3
MH_PUNE_555730,Supe,Supe,Khed,Pune,18.93769,73.65755,88.2,49.66,4.0,791.0,63.3,696.0,885.9,14.0,205.3,10.0,12.0,6.0,64.0,5.0,3.0,0.0,20.0,29.5,21.0,3.0,0.3012197193593186,22.73,19.2,26.34,14.74,29.69,3.74,MODERATE,Orographic Sahyadri Elevation Gradient,Manual demo override,MANUAL_OVERRIDE,,2026-09-09,,,,NOT_REQUESTED,27.9,19.4,69.1
MH_PUNE_555725,Kohinde Kh,Kohinde Kh,Khed,Pune,18.94022,73.63628,85.98,50.86,6.1,772.8,61.8,680.1,865.5,14.0,204.5,10.0,12.0,6.0,64.0,5.0,3.0,0.0,20.0,29.5,21.0,3.16,0.34279906748094563,22.89,19.31,27.07,14.86,29.78,3.84,MODERATE,Orographic Sahyadri Elevation Gradient,Manual demo override,MANUAL_OVERRIDE,,2026-09-09,,,,NOT_REQUESTED,28.1,19.6,69.2
MH_PUNE_555731,Adgaon,Adgaon,Khed,Pune,18.92985,73.67545,90.05,48.11,2.3,966.4,77.3,850.5,1082.4,14.0,206.0,10.0,12.0,6.0,64.0,5.0,3.0,0.0,20.0,29.5,21.0,1.28,0.27916312269191906,20.83,17.36,24.87,12.79,28.05,3.76,MODERATE,Orographic Sahyadri Elevation Gradient,Manual demo override,MANUAL_OVERRIDE,,2026-09-09,,,,NOT_REQUESTED,26.7,18.2,68.3
MH_PUNE_555755,Sayagaon,Sayagaon,Khed,Pune,18.92797,73.82202,105.21,44.35,-2.2,617.4,49.4,543.3,691.5,3.0,211.4,10.0,12.0,6.0,64.0,5.0,3.0,0.0,20.0,29.5,21.0,0.73,-0.5870414711603036,19.57,16.0,23.31,11.8,26.86,3.8,MODERATE,Orographic Sahyadri Elevation Gradient,Manual demo override,MANUAL_OVERRIDE,,2026-09-09,,,,NOT_REQUESTED,29.0,20.5,67.8
MH_PUNE_555726,Akhatuli,Akhatuli,Khed,Pune,18.93239,73.62974,85.25,50.4,6.7,739.3,59.1,650.6,827.9,14.0,204.3,10.0,12.0,6.0,64.0,5.0,3.0,0.0,20.0,29.5,21.0,3.0,0.4331690555101421,22.99,19.22,27.05,15.42,29.09,3.62,MODERATE,Orographic Sahyadri Elevation Gradient,Manual demo override,MANUAL_OVERRIDE,,2026-09-09,,,,NOT_REQUESTED,28.3,19.8,69.2
MH_PUNE_555729,Kanhewadi Kh,Kanhewadi Kh,Khed,Pune,18.92838,73.63958,86.27,49.53,5.7,744.0,59.5,654.8,833.3,14.0,204.7,10.0,12.0,6.0,64.0,5.0,3.0,0.0,20.0,29.5,21.0,3.0,0.4344449923496542,22.71,18.56,26.33,14.47,29.95,3.92,MODERATE,Orographic Sahyadri Elevation Gradient,Manual demo override,MANUAL_OVERRIDE,,2026-09-09,,,,NOT_REQUESTED,28.3,19.8,69.1
MH_PUNE_555756,Kohinde Bk,Kohinde Bk,Khed,Pune,18.91091,73.76464,98.89,43.3,-1.2,714.6,57.2,628.8,800.4,3.0,209.3,10.0,12.0,6.0,64.0,5.0,3.0,0.0,20.0,29.5,21.0,0.73,-0.23794646076603299,19.96,16.22,24.36,12.53,27.19,3.75,MODERATE,Orographic Sahyadri Elevation Gradient,Manual demo override,MANUAL_OVERRIDE,,2026-09-09,,,,NOT_REQUESTED,28.4,19.9,68.0
MH_PUNE_555758,Gargotwadi,Gargotwadi,Khed,Pune,18.90004,73.7967,101.76,41.53,-1.7,662.9,53.0,583.4,742.4,3.0,210.5,10.0,12.0,6.0,64.0,5.0,3.0,0.0,20.0,29.5,21.0,0.73,-0.5172083323621914,19.69,15.99,23.67,11.78,26.98,3.88,MODERATE,Orographic Sahyadri Elevation Gradient,Manual demo override,MANUAL_OVERRIDE,,2026-09-09,,,,NOT_REQUESTED,28.7,20.2,67.9
MH_PUNE_555733,Gadad,Gadad,Khed,Pune,18.90377,73.631,85.32,47.53,6.6,676.7,54.1,595.6,757.9,14.0,204.3,10.0,12.0,6.0,64.0,5.0,3.0,0.0,20.0,29.5,21.0,3.36,0.704896310823544,23.55,20.11,27.94,15.7,30.38,3.78,MODERATE,Orographic Sahyadri Elevation Gradient,Manual demo override,MANUAL_OVERRIDE,,2026-09-09,,,,NOT_REQUESTED,28.7,20.2,69.4
MH_PUNE_555757,Talavade,Talavade,Khed,Pune,18.89731,73.75918,97.89,41.95,-1.1,713.0,57.0,627.5,798.5,3.0,209.1,10.0,12.0,6.0,64.0,5.0,3.0,0.0,20.0,29.5,21.0,0.73,-0.22673727791529447,20.08,16.3,24.3,12.53,26.89,3.74,MODERATE,Orographic Sahyadri Elevation Gradient,Manual demo override,MANUAL_OVERRIDE,,2026-09-09,,,,NOT_REQUESTED,28.4,19.9,68.0
MH_PUNE_555739,Hedruj,Hedruj,Khed,Pune,18.90956,73.71148,93.52,44.65,-0.2,1125.7,90.1,990.6,1260.9,3.0,207.3,10.0,12.0,6.0,64.0,5.0,3.0,0.0,20.0,29.5,21.0,0.96,0.14163346137038213,20.71,16.19,24.81,13.58,27.57,3.64,MODERATE,Orographic Sahyadri Elevation Gradient,Manual demo override,MANUAL_OVERRIDE,,2026-09-09,,,,NOT_REQUESTED,25.7,17.2,68.3
MH_PUNE_555416,Aghane,Aghane,Ambegaon,Pune,19.179,73.61401,88.9,76.32,8.2,1071.9,85.8,943.2,1200.6,14.0,203.7,10.0,12.0,6.0,64.0,5.0,3.0,0.0,20.0,29.5,21.0,2.1,-0.28475265471318834,21.14,16.48,25.4,13.17,27.44,3.88,MODERATE,Orographic Sahyadri Elevation Gradient,Manual demo override,MANUAL_OVERRIDE,,2026-09-09,,,,NOT_REQUESTED,26.0,17.5,68.5
MH_PUNE_555740,Torne Bk,Torne Bk,Khed,Pune,18.88466,73.70735,92.26,42.2,-0.1,766.1,61.3,674.1,858.0,3.0,207.2,10.0,12.0,6.0,64.0,5.0,3.0,0.0,20.0,29.5,21.0,2.61,0.2015596960307644,22.21,18.06,25.45,14.56,28.91,3.73,MODERATE,Orographic Sahyadri Elevation Gradient,Manual demo override,MANUAL_OVERRIDE,,2026-09-09,,,,NOT_REQUESTED,28.1,19.6,68.9
MH_PUNE_555744,Ahire,Ahire,Khed,Pune,18.87804,73.72006,93.33,41.05,-0.4,710.5,56.8,625.3,795.7,3.0,207.6,10.0,12.0,6.0,64.0,5.0,3.0,0.0,20.0,29.5,21.0,0.73,0.0837308823788846,20.25,16.78,24.45,12.38,27.21,3.7,MODERATE,Orographic Sahyadri Elevation Gradient,Manual demo override,MANUAL_OVERRIDE,,2026-09-09,,,,NOT_REQUESTED,28.4,19.9,68.1
MH_PUNE_555741,Kasari,Kasari,Khed,Pune,18.87843,73.69374,90.69,42.09,0.6,690.0,55.2,607.2,772.8,14.0,206.7,10.0,12.0,6.0,64.0,5.0,3.0,0.0,20.0,29.5,21.0,3.3,0.3340422906821998,22.87,19.15,27.09,14.3,30.12,3.95,MODERATE,Orographic Sahyadri Elevation Gradient,Manual demo override,MANUAL_OVERRIDE,,2026-09-09,,,,NOT_REQUESTED,28.6,20.1,69.1
MH_PUNE_555708,Kude Bk,Kude Bk,Khed,Pune,18.98511,73.67325,90.24,53.92,2.5,807.1,64.6,710.2,904.0,14.0,205.9,10.0,12.0,6.0,64.0,5.0,3.0,0.0,20.0,29.5,21.0,3.33,0.01618457000289919,23.04,19.26,27.12,14.96,29.47,3.79,MODERATE,Orographic Sahyadri Elevation Gradient,Manual demo override,MANUAL_OVERRIDE,,2026-09-09,,,,NOT_REQUESTED,27.8,19.3,69.2
MH_PUNE_555738,Palu,Palu,Khed,Pune,18.91686,73.69161,91.71,46.14,0.8,754.2,60.3,663.7,844.6,14.0,206.6,10.0,12.0,6.0,64.0,5.0,3.0,0.0,20.0,29.5,21.0,2.94,0.25089720713785296,22.52,17.06,26.81,14.98,29.84,4.04,MODERATE,Orographic Sahyadri Elevation Gradient,Manual demo override,MANUAL_OVERRIDE,,2026-09-09,,,,NOT_REQUESTED,28.1,19.6,69.0
MH_PUNE_555450,Terungan,Terungan,Ambegaon,Pune,19.09906,73.59028,83.96,68.93,10.4,904.6,72.4,796.0,1013.2,14.0,202.8,10.0,12.0,6.0,64.0,5.0,3.0,0.0,20.0,29.5,21.0,0.75,-0.4279012059931576,19.94,15.77,24.3,11.71,26.99,3.71,MODERATE,Orographic Sahyadri Elevation Gradient,Manual demo override,MANUAL_OVERRIDE,,2026-09-09,,,,NOT_REQUESTED,27.2,18.7,68.0
MH_PUNE_555453,Gadewadi,Gadewadi,Ambegaon,Pune,19.09367,73.62579,87.41,66.97,7.0,958.6,76.7,843.6,1073.7,14.0,204.2,10.0,12.0,6.0,64.0,5.0,3.0,0.0,20.0,29.5,21.0,2.1,-0.3429505924487091,21.06,17.79,24.77,12.6,28.83,3.98,MODERATE,Orographic Sahyadri Elevation Gradient,Manual demo override,MANUAL_OVERRIDE,,2026-09-09,,,,NOT_REQUESTED,26.7,18.2,68.4
MH_PUNE_555772,Bursewadi,Bursewadi,Khed,Pune,18.98332,73.81608,105.17,50.53,-2.1,747.1,59.8,657.4,836.8,3.0,211.2,10.0,12.0,6.0,64.0,5.0,3.0,0.0,20.0,29.5,21.0,0.73,-0.4063354954407774,19.75,16.24,24.09,11.49,25.71,3.62,MODERATE,Orographic Sahyadri Elevation Gradient,Manual demo override,MANUAL_OVERRIDE,,2026-09-09,,,,NOT_REQUESTED,28.2,19.7,67.9
MH_PUNE_555452,Rajpur,Rajpur,Ambegaon,Pune,19.09603,73.61131,86.0,67.77,8.4,932.2,74.6,820.3,1044.1,14.0,203.6,10.0,12.0,6.0,64.0,5.0,3.0,0.0,20.0,29.5,21.0,2.1,-0.3792356921783779,21.1,16.08,25.71,13.24,28.1,3.88,MODERATE,Orographic Sahyadri Elevation Gradient,Manual demo override,MANUAL_OVERRIDE,,2026-09-09,,,,NOT_REQUESTED,26.9,18.4,68.4
MH_PUNE_555449,Nigdale,Nigdale,Ambegaon,Pune,19.08031,73.56516,80.87,68.14,12.8,1023.2,81.9,900.4,1146.1,14.0,201.9,10.0,12.0,6.0,64.0,5.0,3.0,0.0,20.0,29.5,21.0,2.1,-0.4899704928685532,21.14,16.54,25.28,13.57,27.04,3.67,MODERATE,Orographic Sahyadri Elevation Gradient,Manual demo override,MANUAL_OVERRIDE,,2026-09-09,,,,NOT_REQUESTED,26.3,17.8,68.5
MH_PUNE_555676,Bhivegaon,Bhivegaon,Khed,Pune,19.06501,73.60469,84.52,64.85,9.1,956.0,76.5,841.2,1070.7,14.0,203.4,10.0,12.0,6.0,64.0,5.0,3.0,0.0,20.0,29.5,21.0,2.1,-0.3861954666163966,21.02,16.21,25.37,12.71,27.71,3.96,MODERATE,Orographic Sahyadri Elevation Gradient,Manual demo override,MANUAL_OVERRIDE,,2026-09-09,,,,NOT_REQUESTED,26.7,18.2,68.4
MH_PUNE_555675,Bhorgiri,Bhorgiri,Khed,Pune,19.04771,73.55491,79.0,65.41,13.8,808.1,64.6,711.2,905.0,14.0,201.5,10.0,12.0,6.0,64.0,5.0,3.0,0.0,20.0,29.5,21.0,0.55,-0.48016395107440957,19.67,15.31,23.24,11.28,26.73,3.9,MODERATE,Orographic Sahyadri Elevation Gradient,Manual demo override,MANUAL_OVERRIDE,,2026-09-09,,,,NOT_REQUESTED,27.8,19.3,67.9
MH_PUNE_555701,Tokavade,Tokavade,Khed,Pune,19.04702,73.62273,85.98,62.27,7.3,794.1,63.5,698.9,889.4,14.0,204.0,10.0,12.0,6.0,64.0,5.0,3.0,0.0,20.0,29.5,21.0,3.16,-0.3009640600113814,22.59,18.8,26.09,14.36,29.21,3.89,MODERATE,Orographic Sahyadri Elevation Gradient,Manual demo override,MANUAL_OVERRIDE,,2026-09-09,,,,NOT_REQUESTED,27.9,19.4,69.0
MH_PUNE_555702,Bhomale,Bhomale,Khed,Pune,19.02604,73.59804,83.01,61.2,9.7,883.7,70.7,777.6,989.7,14.0,203.1,10.0,12.0,6.0,64.0,5.0,3.0,0.0,20.0,29.5,21.0,1.77,-0.3080517570606275,20.92,16.68,25.12,12.97,28.36,3.81,MODERATE,Orographic Sahyadri Elevation Gradient,Manual demo override,MANUAL_OVERRIDE,,2026-09-09,,,,NOT_REQUESTED,27.4,18.9,68.4
MH_PUNE_555704,Kharpud,Kharpud,Khed,Pune,19.00414,73.59626,82.45,59.1,9.9,807.8,64.6,710.9,904.7,14.0,203.1,10.0,12.0,6.0,64.0,5.0,3.0,0.0,20.0,29.5,21.0,3.06,-0.1962789221196904,22.38,17.94,26.72,14.95,29.53,3.73,MODERATE,Orographic Sahyadri Elevation Gradient,Manual demo override,MANUAL_OVERRIDE,,2026-09-09,,,,NOT_REQUESTED,27.8,19.3,69.0
MH_PUNE_555431,Patan,Patan,Ambegaon,Pune,19.15353,73.61861,88.56,73.48,7.7,1018.8,81.5,896.6,1141.1,14.0,203.9,10.0,12.0,6.0,64.0,5.0,3.0,0.0,20.0,29.5,21.0,2.1,-0.31404249469813605,21.25,17.24,25.39,13.53,28.07,3.78,MODERATE,Orographic Sahyadri Elevation Gradient,Manual demo override,MANUAL_OVERRIDE,,2026-09-09,,,,NOT_REQUESTED,26.3,17.8,68.5
MH_PUNE_555694,Ekalahare,Ekalahare,Khed,Pune,19.01015,73.68561,91.85,56.13,1.4,772.9,61.8,680.2,865.6,14.0,206.4,10.0,12.0,6.0,64.0,5.0,3.0,0.0,20.0,29.5,21.0,3.16,-0.07484386712525604,22.48,18.57,26.47,14.9,29.97,3.8,MODERATE,Orographic Sahyadri Elevation Gradient,Manual demo override,MANUAL_OVERRIDE,,2026-09-09,,,,NOT_REQUESTED,28.1,19.6,69.0
MH_PUNE_555444,Nandurkichi Wadi,Nandurkichi Wadi,Ambegaon,Pune,19.10066,73.65822,90.91,66.59,4.0,1025.9,82.1,902.8,1149.1,14.0,205.4,10.0,12.0,6.0,64.0,5.0,3.0,0.0,20.0,29.5,21.0,2.1,-0.271134450663879,21.27,17.28,26.18,12.97,27.49,3.73,MODERATE,Orographic Sahyadri Elevation Gradient,Manual demo override,MANUAL_OVERRIDE,,2026-09-09,,,,NOT_REQUESTED,26.3,17.8,68.5
MH_PUNE_555430,Nhaved,Nhaved,Ambegaon,Pune,19.16154,73.60687,87.68,74.74,8.8,1073.2,85.9,944.4,1202.1,14.0,203.5,10.0,12.0,6.0,64.0,5.0,3.0,0.0,20.0,29.5,21.0,2.1,-0.3182642340145826,21.05,16.59,26.15,12.36,28.38,4.07,MODERATE,Orographic Sahyadri Elevation Gradient,Manual demo override,MANUAL_OVERRIDE,,2026-09-09,,,,NOT_REQUESTED,26.0,17.5,68.4
MH_PUNE_555448,Kondhaval,Kondhaval,Ambegaon,Pune,19.11243,73.5486,80.16,72.12,14.4,951.9,76.2,837.6,1066.2,14.0,201.3,10.0,12.0,6.0,64.0,5.0,3.0,0.0,20.0,29.5,21.0,2.1,-0.4714034160586131,21.21,17.14,25.35,12.62,28.75,3.82,MODERATE,Orographic Sahyadri Elevation Gradient,Manual demo override,MANUAL_OVERRIDE,,2026-09-09,,,,NOT_REQUESTED,26.8,18.3,68.5
MH_PUNE_555415,Pimpargane,Pimpargane,Ambegaon,Pune,19.1918,73.60916,88.02,77.83,8.6,1054.8,84.4,928.2,1181.4,14.0,203.5,10.0,12.0,6.0,64.0,5.0,3.0,0.0,20.0,29.5,21.0,2.1,-0.26978120973764597,21.29,17.02,25.41,13.15,28.38,3.93,MODERATE,Orographic Sahyadri Elevation Gradient,Manual demo override,MANUAL_OVERRIDE,,2026-09-09,,,,NOT_REQUESTED,26.1,17.6,68.5
MH_PUNE_555447,Sakeri,Sakeri,Ambegaon,Pune,19.13673,73.59058,85.18,72.78,10.4,1014.3,81.1,892.7,1136.0,14.0,202.9,10.0,12.0,6.0,64.0,5.0,3.0,0.0,20.0,29.5,21.0,2.1,-0.379666672834082,21.05,16.58,24.91,14.06,27.71,3.57,MODERATE,Orographic Sahyadri Elevation Gradient,Manual demo override,MANUAL_OVERRIDE,,2026-09-09,,,,NOT_REQUESTED,26.4,17.9,68.4
MH_PUNE_555451,Pimpari,Pimpari,Ambegaon,Pune,19.11819,73.59672,85.18,70.63,9.8,816.4,65.3,718.4,914.3,14.0,203.1,10.0,12.0,6.0,64.0,5.0,3.0,0.0,20.0,29.5,21.0,1.14,-0.39551356637836493,20.09,16.34,24.21,12.44,26.69,3.74,MODERATE,Orographic Sahyadri Elevation Gradient,Manual demo override,MANUAL_OVERRIDE,,2026-09-09,,,,NOT_REQUESTED,27.7,19.2,68.0
MH_PUNE_555414,Ahupe,Ahupe,Ambegaon,Pune,19.16604,73.56261,83.48,76.92,13.1,1058.0,84.6,931.1,1184.9,14.0,201.8,10.0,12.0,6.0,64.0,5.0,3.0,0.0,20.0,29.5,21.0,2.1,-0.3473790778200615,21.6,17.63,25.91,14.46,28.79,3.7,MODERATE,Orographic Sahyadri Elevation Gradient,Manual demo override,MANUAL_OVERRIDE,,2026-09-09,,,,NOT_REQUESTED,26.1,17.6,68.6
MH_PUNE_555455,Taleghar,Taleghar,Ambegaon,Pune,19.08797,73.63453,88.15,66.06,6.2,997.7,79.8,878.0,1117.4,14.0,204.5,10.0,12.0,6.0,64.0,5.0,3.0,0.0,20.0,29.5,21.0,2.1,-0.3196001661680807,21.22,16.39,26.05,13.21,27.96,3.76,MODERATE,Orographic Sahyadri Elevation Gradient,Manual demo override,MANUAL_OVERRIDE,,2026-09-09,,,,NOT_REQUESTED,26.5,18.0,68.5
